word,freq,english,german,sound,spell
kneel,1,1,0,0,1
knepp,1,1,0,0,1
knew,1,1,0,0,1
knife,1,1,0,0,1
knock,1,1,0,0,1
knot,1,1,0,0,1
know,1,1,0,0,1
knowledge,1,1,0,0,1
known,1,1,0,0,1
knows,1,1,0,0,1
kohnen,1,1,0,0,1
komori,1,1,0,0,1
krell,1,1,0,0,1
krishna,1,1,0,0,1
kuan,1,1,0,0,1
kyna,1,1,0,0,1
lab,1,1,0,0,1
labor,1,1,0,0,1
lack,1,1,0,0,1
ladder,1,1,0,0,1
lady,1,1,0,0,1
lake,1,1,0,0,1
lamb,1,1,0,0,1
lambda,1,1,0,0,1
lamp,1,1,0,0,1
land,1,1,0,0,1
landlord,1,1,0,0,1
landscaping,1,1,0,0,1
language,1,1,0,0,1
lara,1,1,0,0,1
large,1,1,0,0,1
largely,1,1,0,0,1
larina,1,1,0,0,1
last,1,1,0,0,1
late,1,1,0,0,1
lately,1,1,0,0,1
later,1,1,0,0,1
latest,1,1,0,0,1
latter,1,1,0,0,1
laugh,1,1,0,0,1
laughter,1,1,0,0,1
launch,1,1,0,0,1
law,1,1,0,0,1
lawner,1,1,0,0,1
lawyer,1,1,0,0,1
lay,1,1,0,0,1
laymen,1,1,0,0,1
lazy,1,1,0,0,1
lead,1,1,0,0,1
leader,1,1,0,0,1
leadership,1,1,0,0,1
leading,1,1,0,0,1
leaf,1,1,0,0,1
lean,1,1,0,0,1
learn,1,1,0,0,1
learned,1,1,0,0,1
learning,1,1,0,0,1
least,1,1,0,0,1
leather,1,1,0,0,1
leave,1,1,0,0,1
led,1,1,0,0,1
ledlow,1,1,0,0,1
leeb,1,1,0,0,1
leeco,1,1,0,0,1
lefort,1,1,0,0,1
left,1,1,0,0,1
leg,1,1,0,0,1
legal,1,1,0,0,1
leising,1,1,0,0,1
lend,1,1,0,0,1
length,1,1,0,0,1
lengthen,1,1,0,0,1
lengthen,1,1,0,0,1
less,1,1,0,0,1
lessen,1,1,0,0,1
lesson,1,1,0,0,1
lesson,1,1,0,0,1
let,1,1,0,0,1
letter,1,1,0,0,1
level,1,1,0,0,1
levels,1,1,0,0,1
levels,1,1,0,0,1
liar,1,1,0,0,1
liberty,1,1,0,0,1
librarian,1,1,0,0,1
library,1,1,0,0,1
lid,1,1,0,0,1
lie,1,1,0,0,1
life,1,1,0,0,1
lift,1,1,0,0,1
light,1,1,0,0,1
lighten,1,1,0,0,1
lightning,1,1,0,0,1
like,1,1,0,0,1
likely,1,1,0,0,1
limb,1,1,0,0,1
limit,1,1,0,0,1
limited,1,1,0,0,1
line,1,1,0,0,1
lines,1,1,0,0,1
link,1,1,0,0,1
link's,1,1,0,0,1
lion,1,1,0,0,1
lip,1,1,0,0,1
lipstick,1,1,0,0,1
liquid,1,1,0,0,1
lisle,1,1,0,0,1
lissy,1,1,0,0,1
list,1,1,0,0,1
listen,1,1,0,0,1
liter,1,1,0,0,1
literally,1,1,0,0,1
literary,1,1,0,0,1
literature,1,1,0,0,1
litigated,1,1,0,0,1
little,1,1,0,0,1
live,1,1,0,0,1
lived,1,1,0,0,1
lives,1,1,0,0,1
living,1,1,0,0,1
load,1,1,0,0,1
loaf,1,1,0,0,1
loan,1,1,0,0,1
local,1,1,0,0,1
locate,1,1,0,0,1
located,1,1,0,0,1
location,1,1,0,0,1
lock,1,1,0,0,1
lodge,1,1,0,0,1
lodging,1,1,0,0,1
lodgings,1,1,0,0,1
log,1,1,0,0,1
london,1,1,0,0,1
lonely,1,1,0,0,1
long,1,1,0,0,1
longdistance,1,1,0,0,1
longer,1,1,0,0,1
longley,1,1,0,0,1
look,1,1,0,0,1
looked,1,1,0,0,1
looking,1,1,0,0,1
looks,1,1,0,0,1
loose,1,1,0,0,1
loosen,1,1,0,0,1
loquacious,1,1,0,0,1
lord,1,1,0,0,1
lose,1,1,0,0,1
loss,1,1,0,0,1
lost,1,1,0,0,1
lot,1,1,0,0,1
lots,1,1,0,0,1
loud,1,1,0,0,1
love,1,1,0,0,1
lovely,1,1,0,0,1
low,1,1,0,0,1
lower,1,1,0,0,1
lowrance,1,1,0,0,1
loyal,1,1,0,0,1
loyalty,1,1,0,0,1
luck,1,1,0,0,1
lucky,1,1,0,0,1
lump,1,1,0,0,1
lunch,1,1,0,0,1
lung,1,1,0,0,1
lytle,1,1,0,0,1
macedonian,1,1,0,0,1
machine,1,1,0,0,1
machinery,1,1,0,0,1
macneill,1,1,0,0,1
mad,1,1,0,0,1
madden,1,1,0,0,1
made,1,1,0,0,1
magazine,1,1,0,0,1
magic,1,1,0,0,1
magician,1,1,0,0,1
magnum,1,1,0,0,1
mail,1,1,0,0,1
main,1,1,0,0,1
maintain,1,1,0,0,1
major,1,1,0,0,1
make,1,1,0,0,1
makes,1,1,0,0,1
making,1,1,0,0,1
male,1,1,0,0,1
mammogram,1,1,0,0,1
man,1,1,0,0,1
manage,1,1,0,0,1
management,1,1,0,0,1
manager,1,1,0,0,1
manager,1,1,0,0,1
mandarins,1,1,0,0,1
mandates,1,1,0,0,1
maneuverings,1,1,0,0,1
manic,1,1,0,0,1
mankind,1,1,0,0,1
manner,1,1,0,0,1
manufacture,1,1,0,0,1
many,1,1,0,0,1
map,1,1,0,0,1
march,1,1,0,0,1
margins,1,1,0,0,1
mark,1,1,0,0,1
market,1,1,0,0,1
marmor,1,1,0,0,1
marriage,1,1,0,0,1
marry,1,1,0,0,1
mass,1,1,0,0,1
master,1,1,0,0,1
masterbating,1,1,0,0,1
mat,1,1,0,0,1
match,1,1,0,0,1
material,1,1,0,0,1
materials,1,1,0,0,1
mathias,1,1,0,0,1
matter,1,1,0,0,1
mault,1,1,0,0,1
maximilian,1,1,0,0,1
may,1,1,0,0,1
maybe,1,1,0,0,1
mcconnell's,1,1,0,0,1
mccowen,1,1,0,0,1
mcdougals,1,1,0,0,1
mcfee,1,1,0,0,1
mckey,1,1,0,0,1
me,1,1,0,0,1
meal,1,1,0,0,1
mean,1,1,0,0,1
meandered,1,1,0,0,1
meaning,1,1,0,0,1
means,1,1,0,0,1
meantime,1,1,0,0,1
meanwhile,1,1,0,0,1
measure,1,1,0,0,1
meat,1,1,0,0,1
mechanic,1,1,0,0,1
mechanism,1,1,0,0,1
mechanism,1,1,0,0,1
meddling,1,1,0,0,1
media,1,1,0,0,1
medical,1,1,0,0,1
medications,1,1,0,0,1
medicine,1,1,0,0,1
medium,1,1,0,0,1
meet,1,1,0,0,1
meeting,1,1,0,0,1
meharry,1,1,0,0,1
melt,1,1,0,0,1
member,1,1,0,0,1
members,1,1,0,0,1
membership,1,1,0,0,1
memory,1,1,0,0,1
men,1,1,0,0,1
mend,1,1,0,0,1
mental,1,1,0,0,1
mention,1,1,0,0,1
merchant,1,1,0,0,1
mercy,1,1,0,0,1
mere,1,1,0,0,1
merry,1,1,0,0,1
message,1,1,0,0,1
message,1,1,0,0,1
messenger,1,1,0,0,1
met,1,1,0,0,1
metal,1,1,0,0,1
meter,1,1,0,0,1
metered,1,1,0,0,1
method,1,1,0,0,1
metric,1,1,0,0,1
mexican,1,1,0,0,1
microbiologists,1,1,0,0,1
microcomputers,1,1,0,0,1
microscope,1,1,0,0,1
middle,1,1,0,0,1
miele,1,1,0,0,1
might,1,1,0,0,1
mild,1,1,0,0,1
mile,1,1,0,0,1
miles,1,1,0,0,1
military,1,1,0,0,1
milk,1,1,0,0,1
mill,1,1,0,0,1
million,1,1,0,0,1
millions,1,1,0,0,1
millionth,1,1,0,0,1
millionth,1,1,0,0,1
mind,1,1,0,0,1
minds,1,1,0,0,1
mine,1,1,0,0,1
mineral,1,1,0,0,1
minister,1,1,0,0,1
minute,1,1,0,0,1
minutes,1,1,0,0,1
miroslav,1,1,0,0,1
mirror,1,1,0,0,1
miserable,1,1,0,0,1
misery,1,1,0,0,1
misinformation,1,1,0,0,1
miss,1,1,0,0,1
misstates,1,1,0,0,1
mist,1,1,0,0,1
mistake,1,1,0,0,1
mix,1,1,0,0,1
mixture,1,1,0,0,1
moans,1,1,0,0,1
model,1,1,0,0,1
moder,1,1,0,0,1
moderate,1,1,0,0,1
moderates,1,1,0,0,1
moderation,1,1,0,0,1
modern,1,1,0,0,1
modest,1,1,0,0,1
modesty,1,1,0,0,1
mohicans,1,1,0,0,1
moment,1,1,0,0,1
momentary,1,1,0,0,1
money,1,1,0,0,1
monkey,1,1,0,0,1
month,1,1,0,0,1
monthly,1,1,0,0,1
months,1,1,0,0,1
monus,1,1,0,0,1
moon,1,1,0,0,1
moonlight,1,1,0,0,1
moral,1,1,0,0,1
morals,1,1,0,0,1
more,1,1,0,0,1
moreover,1,1,0,0,1
morning,1,1,0,0,1
most,1,1,0,0,1
mosteller,1,1,0,0,1
mother,1,1,0,0,1
motherhood,1,1,0,0,1
motherly,1,1,0,0,1
motion,1,1,0,0,1
motor,1,1,0,0,1
mountain,1,1,0,0,1
mountain,1,1,0,0,1
mourn,1,1,0,0,1
mouse,1,1,0,0,1
mouth,1,1,0,0,1
move,1,1,0,0,1
moved,1,1,0,0,1
movement,1,1,0,0,1
movie,1,1,0,0,1
moving,1,1,0,0,1
mozart,1,1,0,0,1
mroczka,1,1,0,0,1
much,1,1,0,0,1
mud,1,1,0,0,1
muhamed's,1,1,0,0,1
mujahedeen,1,1,0,0,1
multifunctional,1,1,0,0,1
multilevel,1,1,0,0,1
multiple,1,1,0,0,1
multiple,1,1,0,0,1
multiplication,1,1,0,0,1
multiply,1,1,0,0,1
mummified,1,1,0,0,1
municipality,1,1,0,0,1
munns,1,1,0,0,1
murder,1,1,0,0,1
muscle,1,1,0,0,1
muscle,1,1,0,0,1
museum,1,1,0,0,1
music,1,1,0,0,1
musicality,1,1,0,0,1
musician,1,1,0,0,1
must,1,1,0,0,1
mustang,1,1,0,0,1
my,1,1,0,0,1
myself,1,1,0,0,1
mysterious,1,1,0,0,1
mystery,1,1,0,0,1
nabors,1,1,0,0,1
nail,1,1,0,0,1
name,1,1,0,0,1
named,1,1,0,0,1
nap,1,1,0,0,1
narcos,1,1,0,0,1
narrow,1,1,0,0,1
nasty,1,1,0,0,1
nation,1,1,0,0,1
national,1,1,0,0,1
nationalized,1,1,0,0,1
native,1,1,0,0,1
natural,1,1,0,0,1
naturalistic,1,1,0,0,1
naturalizing,1,1,0,0,1
nature,1,1,0,0,1
natures,1,1,0,0,1
naval,1,1,0,0,1
navigated,1,1,0,0,1
navy,1,1,0,0,1
near,1,1,0,0,1
nearly,1,1,0,0,1
neat,1,1,0,0,1
necessary,1,1,0,0,1
necessity,1,1,0,0,1
neck,1,1,0,0,1
neddo,1,1,0,0,1
need,1,1,0,0,1
needed,1,1,0,0,1
needle,1,1,0,0,1
needs,1,1,0,0,1
neglect,1,1,0,0,1
neglects,1,1,0,0,1
neighbor,1,1,0,0,1
neighborhood,1,1,0,0,1
neighborhood,1,1,0,0,1
neis,1,1,0,0,1
neither,1,1,0,0,1
nephew,1,1,0,0,1
nerve,1,1,0,0,1
nervous,1,1,0,0,1
nesler's,1,1,0,0,1
nest,1,1,0,0,1
nested,1,1,0,0,1
net,1,1,0,0,1
network,1,1,0,0,1
neurological,1,1,0,0,1
neuron,1,1,0,0,1
never,1,1,0,0,1
new,1,1,0,0,1
newedge,1,1,0,0,1
news,1,1,0,0,1
newspaper,1,1,0,0,1
next,1,1,0,0,1
nicaraguans,1,1,0,0,1
nice,1,1,0,0,1
niece,1,1,0,0,1
night,1,1,0,0,1
nightclubs,1,1,0,0,1
nightstage,1,1,0,0,1
nine,1,1,0,0,1
nineties,1,1,0,0,1
ninety,1,1,0,0,1
ninth,1,1,0,0,1
nitrates,1,1,0,0,1
no,1,1,0,0,1
noble,1,1,0,0,1
nobleman,1,1,0,0,1
nobody,1,1,0,0,1
noise,1,1,0,0,1
none,1,1,0,0,1
nonfarm,1,1,0,0,1
nonrecurring,1,1,0,0,1
nonsense,1,1,0,0,1
noon,1,1,0,0,1
nor,1,1,0,0,1
normal,1,1,0,0,1
north,1,1,0,0,1
northern,1,1,0,0,1
nose,1,1,0,0,1
not,1,1,0,0,1
note,1,1,0,0,1
notebook,1,1,0,0,1
nothing,1,1,0,0,1
notice,1,1,0,0,1
noun,1,1,0,0,1
november,1,1,0,0,1
now,1,1,0,0,1
nowadays,1,1,0,0,1
nowhere,1,1,0,0,1
nufer,1,1,0,0,1
nuisance,1,1,0,0,1
number,1,1,0,0,1
numbers,1,1,0,0,1
numerous,1,1,0,0,1
numerous,1,1,0,0,1
nurse,1,1,0,0,1
nursery,1,1,0,0,1
nut,1,1,0,0,1
nuts,1,1,0,0,1
nylon,1,1,0,0,1
o'clock,1,1,0,0,1
o'leary's,1,1,0,0,1
oakey,1,1,0,0,1
oar,1,1,0,0,1
obedience,1,1,0,0,1
obedient,1,1,0,0,1
obey,1,1,0,0,1
obeying,1,1,0,0,1
object,1,1,0,0,1
objection,1,1,0,0,1
objectors,1,1,0,0,1
objects,1,1,0,0,1
obligation,1,1,0,0,1
observe,1,1,0,0,1
obtain,1,1,0,0,1
obviated,1,1,0,0,1
obviously,1,1,0,0,1
occasion,1,1,0,0,1
occult,1,1,0,0,1
occur,1,1,0,0,1
ocean,1,1,0,0,1
ocheltree,1,1,0,0,1
october,1,1,0,0,1
odd,1,1,0,0,1
oddest,1,1,0,0,1
odometer,1,1,0,0,1
of,1,1,0,0,1
off,1,1,0,0,1
offend,1,1,0,0,1
offense,1,1,0,0,1
offensive,1,1,0,0,1
offer,1,1,0,0,1
offers,1,1,0,0,1
office,1,1,0,0,1
officer,1,1,0,0,1
offices,1,1,0,0,1
official,1,1,0,0,1
often,1,1,0,0,1
often,1,1,0,0,1
oh,1,1,0,0,1
oil,1,1,0,0,1
okay,1,1,0,0,1
old,1,1,0,0,1
old-fashioned,1,1,0,0,1
oldfashioned,1,1,0,0,1
oldfather,1,1,0,0,1
omega,1,1,0,0,1
omission,1,1,0,0,1
omit,1,1,0,0,1
on,1,1,0,0,1
once,1,1,0,0,1
one,1,1,0,0,1
one's,1,1,0,0,1
oneman,1,1,0,0,1
ones,1,1,0,0,1
oneself,1,1,0,0,1
onion,1,1,0,0,1
onion,1,1,0,0,1
online,1,1,0,0,1
only,1,1,0,0,1
onstage,1,1,0,0,1
onto,1,1,0,0,1
open,1,1,0,0,1
operate,1,1,0,0,1
operation,1,1,0,0,1
operator,1,1,0,0,1
opic,1,1,0,0,1
opinion,1,1,0,0,1
opinion,1,1,0,0,1
opossum,1,1,0,0,1
opponent,1,1,0,0,1
opportunity,1,1,0,0,1
oppose,1,1,0,0,1
opposite,1,1,0,0,1
opposition,1,1,0,0,1
opt,1,1,0,0,1
option,1,1,0,0,1
options,1,1,0,0,1
or,1,1,0,0,1
orange,1,1,0,0,1
order,1,1,0,0,1
ordinary,1,1,0,0,1
organ,1,1,0,0,1
organization,1,1,0,0,1
organize,1,1,0,0,1
origami,1,1,0,0,1
origin,1,1,0,0,1
original,1,1,0,0,1
original,1,1,0,0,1
ornament,1,1,0,0,1
orthography,1,1,0,0,1
osprey,1,1,0,0,1
ostertag,1,1,0,0,1
other,1,1,0,0,1
others,1,1,0,0,1
otherwise,1,1,0,0,1
ouch,1,1,0,0,1
ought,1,1,0,0,1
ounce,1,1,0,0,1
ounces,1,1,0,0,1
our,1,1,0,0,1
ours,1,1,0,0,1
ourselves,1,1,0,0,1
out,1,1,0,0,1
outdoor,1,1,0,0,1
outdoors,1,1,0,0,1
outer,1,1,0,0,1
outline,1,1,0,0,1
outrageous,1,1,0,0,1
outside,1,1,0,0,1
outward,1,1,0,0,1
over,1,1,0,0,1
overall,1,1,0,0,1
overcome,1,1,0,0,1
overflow,1,1,0,0,1
overmedications,1,1,0,0,1
overrunning,1,1,0,0,1
oversees,1,1,0,0,1
overstrom,1,1,0,0,1
overthrow,1,1,0,0,1
overtraining,1,1,0,0,1
overturning,1,1,0,0,1
ovulations,1,1,0,0,1
owe,1,1,0,0,1
owen,1,1,0,0,1
owing,1,1,0,0,1
own,1,1,0,0,1
owner,1,1,0,0,1
ownership,1,1,0,0,1
oxygen,1,1,0,0,1
ozal,1,1,0,0,1
pack,1,1,0,0,1
package,1,1,0,0,1
packed,1,1,0,0,1
packet,1,1,0,0,1
pad,1,1,0,0,1
padlocks,1,1,0,0,1
page,1,1,0,0,1
pain,1,1,0,0,1
painful,1,1,0,0,1
paint,1,1,0,0,1
painting,1,1,0,0,1
pair,1,1,0,0,1
paisley's,1,1,0,0,1
palace,1,1,0,0,1
pale,1,1,0,0,1
paloma,1,1,0,0,1
pan,1,1,0,0,1
pancho,1,1,0,0,1
pancreas,1,1,0,0,1
panther's,1,1,0,0,1
paper,1,1,0,0,1
paperback,1,1,0,0,1
parallel,1,1,0,0,1
parcel,1,1,0,0,1
parcel,1,1,0,0,1
pardon,1,1,0,0,1
parent,1,1,0,0,1
parent's,1,1,0,0,1
parents,1,1,0,0,1
park,1,1,0,0,1
parliament,1,1,0,0,1
part,1,1,0,0,1
participle,1,1,0,0,1
participles,1,1,0,0,1
particle,1,1,0,0,1
particle,1,1,0,0,1
particular,1,1,0,0,1
particularly,1,1,0,0,1
partner,1,1,0,0,1
parts,1,1,0,0,1
party,1,1,0,0,1
pass,1,1,0,0,1
passage,1,1,0,0,1
passenger,1,1,0,0,1
past,1,1,0,0,1
paste,1,1,0,0,1
pastry,1,1,0,0,1
patagonian,1,1,0,0,1
patchy,1,1,0,0,1
path,1,1,0,0,1
patience,1,1,0,0,1
patient,1,1,0,0,1
patients,1,1,0,0,1
patriotic,1,1,0,0,1
pattern,1,1,0,0,1
pause,1,1,0,0,1
paw,1,1,0,0,1
pay,1,1,0,0,1
payback,1,1,0,0,1
payee's,1,1,0,0,1
payers,1,1,0,0,1
payment,1,1,0,0,1
payne,1,1,0,0,1
peace,1,1,0,0,1
peaceably,1,1,0,0,1
peaceful,1,1,0,0,1
peacher,1,1,0,0,1
pearl,1,1,0,0,1
peculiar,1,1,0,0,1
peirce,1,1,0,0,1
pen,1,1,0,0,1
pence,1,1,0,0,1
pencil,1,1,0,0,1
penny,1,1,0,0,1
people,1,1,0,0,1
pepper,1,1,0,0,1
per,1,1,0,0,1
percent,1,1,0,0,1
percival,1,1,0,0,1
perdita,1,1,0,0,1
perfect,1,1,0,0,1
perfection,1,1,0,0,1
perform,1,1,0,0,1
performa,1,1,0,0,1
performance,1,1,0,0,1
performer,1,1,0,0,1
perhaps,1,1,0,0,1
period,1,1,0,0,1
period,1,1,0,0,1
permanent,1,1,0,0,1
permission,1,1,0,0,1
permit,1,1,0,0,1
person,1,1,0,0,1
personal,1,1,0,0,1
persuade,1,1,0,0,1
persuasion,1,1,0,0,1
pet,1,1,0,0,1
petrol,1,1,0,0,1
pheasant,1,1,0,0,1
pherson,1,1,0,0,1
phone,1,1,0,0,1
photo,1,1,0,0,1
photograph,1,1,0,0,1
photography,1,1,0,0,1
phrase,1,1,0,0,1
physical,1,1,0,0,1
piano,1,1,0,0,1
pick,1,1,0,0,1
picky,1,1,0,0,1
picture,1,1,0,0,1
pictures,1,1,0,0,1
piece,1,1,0,0,1
piel,1,1,0,0,1
pig,1,1,0,0,1
pigeon,1,1,0,0,1
pigskins,1,1,0,0,1
pile,1,1,0,0,1
pillared,1,1,0,0,1
pillory,1,1,0,0,1
pilot,1,1,0,0,1
pin,1,1,0,0,1
pinch,1,1,0,0,1
pink,1,1,0,0,1
pint,1,1,0,0,1
pipe,1,1,0,0,1
pipers,1,1,0,0,1
pity,1,1,0,0,1
place,1,1,0,0,1
places,1,1,0,0,1
plague,1,1,0,0,1
plain,1,1,0,0,1
plan,1,1,0,0,1
plane,1,1,0,0,1
planet,1,1,0,0,1
planning,1,1,0,0,1
plans,1,1,0,0,1
plant,1,1,0,0,1
plants,1,1,0,0,1
plaster,1,1,0,0,1
plastic,1,1,0,0,1
plate,1,1,0,0,1
play,1,1,0,0,1
played,1,1,0,0,1
player,1,1,0,0,1
player,1,1,0,0,1
players,1,1,0,0,1
players,1,1,0,0,1
playing,1,1,0,0,1
pleasant,1,1,0,0,1
please,1,1,0,0,1
pleased,1,1,0,0,1
pleasure,1,1,0,0,1
plenty,1,1,0,0,1
plough,1,1,0,0,1
plow,1,1,0,0,1
plural,1,1,0,0,1
pocket,1,1,0,0,1
poem,1,1,0,0,1
poet,1,1,0,0,1
poetry,1,1,0,0,1
point,1,1,0,0,1
pointed,1,1,0,0,1
points,1,1,0,0,1
poison,1,1,0,0,1
poisonous,1,1,0,0,1
polar,1,1,0,0,1
polarized,1,1,0,0,1
pole,1,1,0,0,1
police,1,1,0,0,1
policy,1,1,0,0,1
polish,1,1,0,0,1
polite,1,1,0,0,1
political,1,1,0,0,1
politically,1,1,0,0,1
politician,1,1,0,0,1
politics,1,1,0,0,1
polyurethane,1,1,0,0,1
pool,1,1,0,0,1
poor,1,1,0,0,1
popular,1,1,0,0,1
popular,1,1,0,0,1
popularity,1,1,0,0,1
population,1,1,0,0,1
port,1,1,0,0,1
position,1,1,0,0,1
positive,1,1,0,0,1
possess,1,1,0,0,1
possession,1,1,0,0,1
possessor,1,1,0,0,1
possibility,1,1,0,0,1
possible,1,1,0,0,1
possibly,1,1,0,0,1
post,1,1,0,0,1
postpone,1,1,0,0,1
pot,1,1,0,0,1
potato,1,1,0,0,1
potential,1,1,0,0,1
potentials,1,1,0,0,1
pouch,1,1,0,0,1
poulenc,1,1,0,0,1
pound,1,1,0,0,1
pour,1,1,0,0,1
poverty,1,1,0,0,1
powder,1,1,0,0,1
power,1,1,0,0,1
powerful,1,1,0,0,1
practical,1,1,0,0,1
practice,1,1,0,0,1
practiced,1,1,0,0,1
practicing,1,1,0,0,1
praise,1,1,0,0,1
prato,1,1,0,0,1
praun,1,1,0,0,1
pray,1,1,0,0,1
prayer,1,1,0,0,1
preach,1,1,0,0,1
precious,1,1,0,0,1
precise,1,1,0,0,1
predicts,1,1,0,0,1
prefer,1,1,0,0,1
preference,1,1,0,0,1
prejudice,1,1,0,0,1
preoccupies,1,1,0,0,1
preparation,1,1,0,0,1
prepare,1,1,0,0,1
presence,1,1,0,0,1
present,1,1,0,0,1
preserve,1,1,0,0,1
president,1,1,0,0,1
press,1,1,0,0,1
pressure,1,1,0,0,1
pretend,1,1,0,0,1
pretense,1,1,0,0,1
pretty,1,1,0,0,1
prevent,1,1,0,0,1
preventing,1,1,0,0,1
prevention,1,1,0,0,1
previous,1,1,0,0,1
price,1,1,0,0,1
prickly,1,1,0,0,1
pride,1,1,0,0,1
priest,1,1,0,0,1
primary,1,1,0,0,1
prince,1,1,0,0,1
prince's,1,1,0,0,1
principle,1,1,0,0,1
print,1,1,0,0,1
prison,1,1,0,0,1
prisoner,1,1,0,0,1
private,1,1,0,0,1
prize,1,1,0,0,1
probability,1,1,0,0,1
probable,1,1,0,0,1
probably,1,1,0,0,1
problem,1,1,0,0,1
problems,1,1,0,0,1
proceeds,1,1,0,0,1
process,1,1,0,0,1
procession,1,1,0,0,1
produce,1,1,0,0,1
product,1,1,0,0,1
production,1,1,0,0,1
products,1,1,0,0,1
profession,1,1,0,0,1
professional,1,1,0,0,1
professor,1,1,0,0,1
professorship,1,1,0,0,1
profit,1,1,0,0,1
profiteering,1,1,0,0,1
program,1,1,0,0,1
programs,1,1,0,0,1
progress,1,1,0,0,1
project,1,1,0,0,1
projects,1,1,0,0,1
promise,1,1,0,0,1
promised,1,1,0,0,1
promising,1,1,0,0,1
promote,1,1,0,0,1
promoting,1,1,0,0,1
prompt,1,1,0,0,1
pronounce,1,1,0,0,1
pronunciation,1,1,0,0,1
proof,1,1,0,0,1
proper,1,1,0,0,1
property,1,1,0,0,1
proposal,1,1,0,0,1
propose,1,1,0,0,1
protease,1,1,0,0,1
protect,1,1,0,0,1
protection,1,1,0,0,1
protective,1,1,0,0,1
protester,1,1,0,0,1
proud,1,1,0,0,1
prove,1,1,0,0,1
provide,1,1,0,0,1
provided,1,1,0,0,1
provides,1,1,0,0,1
providing,1,1,0,0,1
provision,1,1,0,0,1
provisional,1,1,0,0,1
provisions,1,1,0,0,1
pruer,1,1,0,0,1
pry,1,1,0,0,1
psych,1,1,0,0,1
psychiatric,1,1,0,0,1
psychiatrist,1,1,0,0,1
public,1,1,0,0,1
publish,1,1,0,0,1
published,1,1,0,0,1
pugh's,1,1,0,0,1
pull,1,1,0,0,1
pump,1,1,0,0,1
punctual,1,1,0,0,1
punish,1,1,0,0,1
punishment,1,1,0,0,1
pupil,1,1,0,0,1
purchase,1,1,0,0,1
pure,1,1,0,0,1
purple,1,1,0,0,1
purpose,1,1,0,0,1
push,1,1,0,0,1
put,1,1,0,0,1
putting,1,1,0,0,1
puzo,1,1,0,0,1
puzzle,1,1,0,0,1
pyrenees,1,1,0,0,1
pythia,1,1,0,0,1
quai,1,1,0,0,1
qualification,1,1,0,0,1
qualify,1,1,0,0,1
qualifying,1,1,0,0,1
qualitatively,1,1,0,0,1
quality,1,1,0,0,1
quantity,1,1,0,0,1
quarrel,1,1,0,0,1
quart,1,1,0,0,1
quarter,1,1,0,0,1
quarterback,1,1,0,0,1
quasi,1,1,0,0,1
quasi,1,1,0,0,1
queen,1,1,0,0,1
question,1,1,0,0,1
questions,1,1,0,0,1
quick,1,1,0,0,1
quickly,1,1,0,0,1
quiet,1,1,0,0,1
quite,1,1,0,0,1
rabbit,1,1,0,0,1
race,1,1,0,0,1
radio,1,1,0,0,1
rail,1,1,0,0,1
railroad,1,1,0,0,1
railway,1,1,0,0,1
rain,1,1,0,0,1
raise,1,1,0,0,1
rake,1,1,0,0,1
range,1,1,0,0,1
rank,1,1,0,0,1
rapid,1,1,0,0,1
rare,1,1,0,0,1
rat,1,1,0,0,1
rate,1,1,0,0,1
rather,1,1,0,0,1
rattling,1,1,0,0,1
raw,1,1,0,0,1
ray,1,1,0,0,1
rayno,1,1,0,0,1
razor,1,1,0,0,1
reach,1,1,0,0,1
read,1,1,0,0,1
reading,1,1,0,0,1
ready,1,1,0,0,1
real,1,1,0,0,1
reality,1,1,0,0,1
realize,1,1,0,0,1
realized,1,1,0,0,1
realizing,1,1,0,0,1
really,1,1,0,0,1
reason,1,1,0,0,1
reasonable,1,1,0,0,1
reasons,1,1,0,0,1
rebelled,1,1,0,0,1
recaptured,1,1,0,0,1
receipt,1,1,0,0,1
receive,1,1,0,0,1
received,1,1,0,0,1
recent,1,1,0,0,1
recently,1,1,0,0,1
receptionists,1,1,0,0,1
recognition,1,1,0,0,1
recognize,1,1,0,0,1
recommend,1,1,0,0,1
record,1,1,0,0,1
recount,1,1,0,0,1
recoverable,1,1,0,0,1
red,1,1,0,0,1
redden,1,1,0,0,1
redeem,1,1,0,0,1
redfield,1,1,0,0,1
reduce,1,1,0,0,1
reduction,1,1,0,0,1
refer,1,1,0,0,1
reference,1,1,0,0,1
referrals,1,1,0,0,1
reflect,1,1,0,0,1
reflection,1,1,0,0,1
refrains,1,1,0,0,1
reframe,1,1,0,0,1
reframed,1,1,0,0,1
refresh,1,1,0,0,1
refund,1,1,0,0,1
refunds,1,1,0,0,1
refusal,1,1,0,0,1
refuse,1,1,0,0,1
regally,1,1,0,0,1
regard,1,1,0,0,1
reger,1,1,0,0,1
region,1,1,0,0,1
regret,1,1,0,0,1
regular,1,1,0,0,1
regulator,1,1,0,0,1
rehear,1,1,0,0,1
rehearsal,1,1,0,0,1
rehiring,1,1,0,0,1
reject,1,1,0,0,1
rejoice,1,1,0,0,1
relate,1,1,0,0,1
related,1,1,0,0,1
relation,1,1,0,0,1
relationship,1,1,0,0,1
relative,1,1,0,0,1
relearning,1,1,0,0,1
release,1,1,0,0,1
released,1,1,0,0,1
relief,1,1,0,0,1
relieve,1,1,0,0,1
religion,1,1,0,0,1
religious,1,1,0,0,1
remain,1,1,0,0,1
remained,1,1,0,0,1
